Product SKU,Database Price,Shopify Price,Price Changed,Difference
0073067,13.5,13.5,FALSE,0
0073068,15.25,15.25,FALSE,0
0073069,13.5,13.5,FALSE,0
0073070,13.5,13.5,FALSE,0
0073071,13.5,13.5,FALSE,0
0073072,13.5,13.5,FALSE,0
0073073,13.5,13.5,FALSE,0
0073074,13.5,13.5,FALSE,0
0073075,13.5,13.5,FALSE,0
0073076,13.5,13.5,FALSE,0
0073077,13.5,13.5,FALSE,0
0073078,13.5,13.5,FALSE,0
0073079,13.5,13.5,FALSE,0
0073080,13.5,13.5,FALSE,0
0073081,13.5,13.5,FALSE,0
0073082,13.5,13.5,FALSE,0
0073083,13.5,13.5,FALSE,0
0073084,13.5,13.5,FALSE,0
0073085,13.5,13.5,FALSE,0
0073086,13.5,13.5,FALSE,0
0073087,13.5,13.5,FALSE,0
0073088,13.5,13.5,FALSE,0
0073089,13.5,13.5,FALSE,0
0073090,13.5,13.5,FALSE,0
0073091,13.5,13.5,FALSE,0
0073092,13.5,13.5,FALSE,0
0073093,13.5,13.5,FALSE,0
0073094,13.5,13.5,FALSE,0
0073095,13.5,13.5,FALSE,0
0073096,13.5,13.5,FALSE,0
0073097,13.5,13.5,FALSE,0
0073098,13.5,13.5,FALSE,0
0073099,13.5,13.5,FALSE,0
0073100,13.5,13.5,FALSE,0
0073101,13.5,13.5,FALSE,0
0073102,13.5,13.5,FALSE,0
0073103,13.5,13.5,FALSE,0
0073104,13.5,13.5,FALSE,0
0073105,13.5,13.5,FALSE,0
0073106,13.5,13.5,FALSE,0
0073107,13.5,13.5,FALSE,0
0073108,13.5,13.5,FALSE,0
0073109,13.5,13.5,FALSE,0
0073110,13.5,13.5,FALSE,0
0073111,13.5,13.5,FALSE,0
0073112,13.5,13.5,FALSE,0
0073113,13.5,13.5,FALSE,0
0073114,13.5,13.5,FALSE,0
0073115,13.5,13.5,FALSE,0
0073116,13.5,13.5,FALSE,0
0073117,13.5,13.5,FALSE,0
0073118,13.5,13.5,FALSE,0
0073119,13.5,13.5,FALSE,0
0073120,13.5,13.5,FALSE,0
0073121,13.5,13.5,FALSE,0
0073122,13.5,13.5,FALSE,0
0073123,13.5,13.5,FALSE,0
0073124,13.5,13.5,FALSE,0
0073125,13.5,13.5,FALSE,0
0073126,13.5,13.5,FALSE,0
0073127,13.5,13.5,FALSE,0
0073128,13.5,13.5,FALSE,0
0073129,13.5,13.5,FALSE,0
0073130,13.5,13.5,FALSE,0
0073131,13.5,13.5,FALSE,0
0073132,13.5,13.5,FALSE,0
0073133,13.5,13.5,FALSE,0
0073134,13.5,13.5,FALSE,0
0073135,13.5,13.5,FALSE,0
0073136,13.5,13.5,FALSE,0
0073137,13.5,13.5,FALSE,0
0073138,13.5,13.5,FALSE,0
0073139,13.5,13.5,FALSE,0
0073140,13.5,13.5,FALSE,0
0073141,13.5,13.5,FALSE,0
0073142,13.5,13.5,FALSE,0
0073143,13.5,13.5,FALSE,0
0073144,13.5,13.5,FALSE,0
0073145,13.5,13.5,FALSE,0
0073146,13.5,13.5,FALSE,0
0073147,13.5,13.5,FALSE,0
0073148,13.5,13.5,FALSE,0
0073149,14.75,14.75,FALSE,0
0073150,13.5,13.5,FALSE,0
0073151,13.5,13.5,FALSE,0
0073152,13.5,13.5,FALSE,0
0073153,13.5,13.5,FALSE,0
0073154,13.5,13.5,FALSE,0
0073155,13.5,13.5,FALSE,0
0073156,13.5,13.5,FALSE,0
0073157,13.5,13.5,FALSE,0
0073158,13.5,13.5,FALSE,0
0073159,13.5,13.5,FALSE,0
0073160,13.5,13.5,FALSE,0
0073161,13.5,13.5,FALSE,0
0073162,13.5,13.5,FALSE,0
0073163,13.5,13.5,FALSE,0
0073164,15.25,15.25,FALSE,0
0073165,13.5,13.5,FALSE,0
0073166,13.5,13.5,FALSE,0
0073167,13.5,13.5,FALSE,0
0073168,13.5,13.5,FALSE,0
0073169,15.25,15.25,FALSE,0
0073170,15.25,15.25,FALSE,0
0073171,15.25,15.25,FALSE,0
0073172,15.25,15.25,FALSE,0
0073173,15.25,15.25,FALSE,0
0073174,13.5,13.5,FALSE,0
0073175,13.5,13.5,FALSE,0
0073176,13.5,13.5,FALSE,0
0073177,13.5,13.5,FALSE,0
0073178,13.5,13.5,FALSE,0
0073179,13.5,13.5,FALSE,0
0073180,13.5,13.5,FALSE,0
0073181,13.5,13.5,FALSE,0
0073182,13.5,13.5,FALSE,0
0073183,13.5,13.5,FALSE,0
0073184,13.5,13.5,FALSE,0
0073185,13.5,13.5,FALSE,0
0073186,13.5,13.5,FALSE,0
0073187,13.5,13.5,FALSE,0
0073188,13.5,13.5,FALSE,0
0073189,13.5,13.5,FALSE,0
0073190,13.5,13.5,FALSE,0
0073191,13.5,13.5,FALSE,0
0073192,13.5,13.5,FALSE,0
0073193,13.5,13.5,FALSE,0
0073194,13.5,13.5,FALSE,0
0073195,13.5,13.5,FALSE,0
0073196,13.5,13.5,FALSE,0
0073197,13.5,13.5,FALSE,0
0073198,13.5,13.5,FALSE,0
0073199,13.5,13.5,FALSE,0
0073200,13.5,13.5,FALSE,0
0073201,13.5,13.5,FALSE,0
0073202,13.5,13.5,FALSE,0
0073203,13.5,13.5,FALSE,0
0073204,13.5,13.5,FALSE,0
0073205,13.5,13.5,FALSE,0
0073206,13.5,13.5,FALSE,0
0073207,13.5,13.5,FALSE,0
0073208,13.5,13.5,FALSE,0
0073209,13.5,13.5,FALSE,0
0073210,13.5,13.5,FALSE,0
0073211,13.5,13.5,FALSE,0
0073212,13.5,13.5,FALSE,0
0073213,13.5,13.5,FALSE,0
0073214,13.5,13.5,FALSE,0
0073215,13.5,13.5,FALSE,0
0073216,13.5,13.5,FALSE,0
0073217,13.5,13.5,FALSE,0
0073218,13.5,13.5,FALSE,0
0073219,13.5,13.5,FALSE,0
0073220,13.5,13.5,FALSE,0
0073221,13.5,13.5,FALSE,0
0073222,13.5,13.5,FALSE,0
0073223,13.5,13.5,FALSE,0
0073224,13.5,13.5,FALSE,0
0073225,13.5,13.5,FALSE,0
0073226,13.5,13.5,FALSE,0
0073227,13.5,13.5,FALSE,0
0073228,13.5,13.5,FALSE,0
0073229,13.5,13.5,FALSE,0
0073230,13.5,13.5,FALSE,0
0073231,13.5,13.5,FALSE,0
0073232,13.5,13.5,FALSE,0
0073233,13.5,13.5,FALSE,0
0073234,13.5,13.5,FALSE,0
0073235,13.5,13.5,FALSE,0
0073236,13.5,13.5,FALSE,0
0073237,13.5,13.5,FALSE,0
0073238,13.5,13.5,FALSE,0
0073239,13.5,13.5,FALSE,0
0073240,13.5,13.5,FALSE,0
0073241,13.5,13.5,FALSE,0
0073242,13.5,13.5,FALSE,0
0073243,13.5,13.5,FALSE,0
0073244,13.5,13.5,FALSE,0
0073245,13.5,13.5,FALSE,0
0073246,13.5,13.5,FALSE,0
0073247,13.5,13.5,FALSE,0
0073248,13.5,13.5,FALSE,0
0073249,13.5,13.5,FALSE,0
0073250,13.5,13.5,FALSE,0
0073251,13.5,13.5,FALSE,0
0073252,13.5,13.5,FALSE,0
0073253,13.5,13.5,FALSE,0
0073254,13.5,13.5,FALSE,0
0073255,13.5,13.5,FALSE,0
0073256,13.5,13.5,FALSE,0
0073257,13.5,13.5,FALSE,0
0073258,13.5,13.5,FALSE,0
0073259,13.5,13.5,FALSE,0
0073260,13.5,13.5,FALSE,0
0073261,13.5,13.5,FALSE,0
0073262,13.5,13.5,FALSE,0
0073263,13.5,13.5,FALSE,0
0073264,13.5,13.5,FALSE,0
0073265,13.5,13.5,FALSE,0
0073266,13.5,13.5,FALSE,0
0073267,13.5,13.5,FALSE,0
0073268,13.5,13.5,FALSE,0
0073269,13.5,13.5,FALSE,0
0073270,13.5,13.5,FALSE,0
0073271,13.5,13.5,FALSE,0
0073272,13.5,13.5,FALSE,0
0073273,13.5,13.5,FALSE,0
0073274,13.5,13.5,FALSE,0
0073275,13.5,13.5,FALSE,0
0073276,13.5,13.5,FALSE,0
0073277,13.5,13.5,FALSE,0
0073278,13.5,13.5,FALSE,0
0073279,13.5,13.5,FALSE,0
0073280,13.5,13.5,FALSE,0
0073281,13.5,13.5,FALSE,0
0073282,13.5,13.5,FALSE,0
0073283,13.5,13.5,FALSE,0
0073284,13.5,13.5,FALSE,0
0073285,13.5,13.5,FALSE,0
0073286,13.5,13.5,FALSE,0
0073287,13.5,13.5,FALSE,0
0073288,13.5,13.5,FALSE,0
0073289,13.5,13.5,FALSE,0
0073290,13.5,13.5,FALSE,0
0073291,13.5,13.5,FALSE,0
0073292,13.5,13.5,FALSE,0
0073293,13.5,13.5,FALSE,0
0073294,13.5,13.5,FALSE,0
0073295,13.5,13.5,FALSE,0
0073296,13.5,13.5,FALSE,0
0073297,13.5,13.5,FALSE,0
0073298,13.5,13.5,FALSE,0
0073299,13.5,13.5,FALSE,0
0073300,13.5,13.5,FALSE,0
0073301,13.5,13.5,FALSE,0
0073302,13.5,13.5,FALSE,0
0073303,13.5,13.5,FALSE,0
0073304,13.5,13.5,FALSE,0
0073305,13.5,13.5,FALSE,0
0073306,13.5,13.5,FALSE,0
0073307,13.5,13.5,FALSE,0
0073308,13.5,13.5,FALSE,0
0073309,13.5,13.5,FALSE,0
0073310,13.5,13.5,FALSE,0
0073311,13.5,13.5,FALSE,0
0073312,13.5,13.5,FALSE,0
0073313,13.5,13.5,FALSE,0
0073315,13.5,13.5,FALSE,0
0073316,13.5,13.5,FALSE,0
0073317,13.5,13.5,FALSE,0
0073318,13.5,13.5,FALSE,0
0073319,13.5,13.5,FALSE,0
0073320,15.25,15.25,FALSE,0
0073321,18.24,18.24,FALSE,0
0073322,18.24,18.24,FALSE,0
0073323,13.5,13.5,FALSE,0
0073324,13.5,13.5,FALSE,0
0073325,13.5,13.5,FALSE,0
0073326,18,18,FALSE,0
0073327,13.5,13.5,FALSE,0
0073328,13.5,13.5,FALSE,0
0073329,13.5,13.5,FALSE,0
0073330,13.5,13.5,FALSE,0
0073331,18.24,18.24,FALSE,0
0073332,13.5,13.5,FALSE,0
0073333,13.5,13.5,FALSE,0
0073334,13.5,13.5,FALSE,0
0073335,13.5,13.5,FALSE,0
0073336,13.5,13.5,FALSE,0
0073337,13.5,13.5,FALSE,0
0073338,13.5,13.5,FALSE,0
0073339,13.5,13.5,FALSE,0
0073340,13.5,13.5,FALSE,0
0073341,13.5,13.5,FALSE,0
0073342,13.5,13.5,FALSE,0
0073343,13.5,13.5,FALSE,0
0073344,13.5,13.5,FALSE,0
0073345,13.5,13.5,FALSE,0
0073346,13.5,13.5,FALSE,0
0073347,13.5,13.5,FALSE,0
0073348,13.5,13.5,FALSE,0
0073349,13.5,13.5,FALSE,0
0073350,13.5,13.5,FALSE,0
0073351,13.5,13.5,FALSE,0
0073352,13.5,13.5,FALSE,0
0073353,13.5,13.5,FALSE,0
0073354,13.5,13.5,FALSE,0
0073355,13.5,13.5,FALSE,0
0073356,13.5,13.5,FALSE,0
0073357,13.5,13.5,FALSE,0
0073358,13.5,13.5,FALSE,0
0073359,13.5,13.5,FALSE,0
0073360,13.5,13.5,FALSE,0
0073361,13.5,13.5,FALSE,0
0073362,13.5,13.5,FALSE,0
0073363,13.5,13.5,FALSE,0
0073364,16,16,FALSE,0
0073365,13.5,13.5,FALSE,0
0073366,13.5,13.5,FALSE,0
0073367,13.5,13.5,FALSE,0
0073368,13.5,13.5,FALSE,0
0073369,18.24,18.24,FALSE,0
0073370,13.5,13.5,FALSE,0
0073371,13.5,13.5,FALSE,0
0073372,13.5,13.5,FALSE,0
0073373,13.5,13.5,FALSE,0
0073374,17,17,FALSE,0
0073375,13.5,13.5,FALSE,0
0073376,13.5,13.5,FALSE,0
0073377,13.5,13.5,FALSE,0
0073378,13.5,13.5,FALSE,0
0073379,13.5,13.5,FALSE,0
0073380,13.5,13.5,FALSE,0
0073381,13.5,13.5,FALSE,0
0073382,13.5,13.5,FALSE,0
0073383,13.5,13.5,FALSE,0
0073384,13.5,13.5,FALSE,0
0073385,13.5,13.5,FALSE,0
0073386,13.5,13.5,FALSE,0
0073387,13.5,13.5,FALSE,0
0073388,13.5,13.5,FALSE,0
0073389,13.5,13.5,FALSE,0
0073390,13.5,13.5,FALSE,0
0073391,13.5,13.5,FALSE,0
0073392,13.5,13.5,FALSE,0
0073393,13.5,13.5,FALSE,0
0073394,13.5,13.5,FALSE,0
0073395,13.5,13.5,FALSE,0
0073396,13.5,13.5,FALSE,0
0073397,13.5,13.5,FALSE,0
0073398,13.5,13.5,FALSE,0
0073399,13.5,13.5,FALSE,0
0073400,18,18,FALSE,0
0073401,13.5,13.5,FALSE,0
0073402,13.5,13.5,FALSE,0
0073403,13.5,13.5,FALSE,0
0073404,13.5,13.5,FALSE,0
0073405,13.5,13.5,FALSE,0
0073406,13.5,13.5,FALSE,0
0073407,13.5,13.5,FALSE,0
0073408,13.5,13.5,FALSE,0
0073409,13.5,13.5,FALSE,0
0073410,13.5,13.5,FALSE,0
0073411,13.5,13.5,FALSE,0
0073412,13.5,13.5,FALSE,0
0073413,13.5,13.5,FALSE,0
0073414,13.5,13.5,FALSE,0
0073415,13.5,13.5,FALSE,0
0073416,13.5,13.5,FALSE,0
0073417,13.5,13.5,FALSE,0
0073418,13.5,13.5,FALSE,0
0073419,13.5,13.5,FALSE,0
0073420,13.5,13.5,FALSE,0
0073421,13.5,13.5,FALSE,0
0073422,13.5,13.5,FALSE,0
0073423,13.5,13.5,FALSE,0
0073424,13.5,13.5,FALSE,0
0073425,13.5,13.5,FALSE,0
0073426,13.5,13.5,FALSE,0
0073427,13.5,13.5,FALSE,0
0073428,13.5,13.5,FALSE,0
0073429,13.5,13.5,FALSE,0
0073430,13.5,13.5,FALSE,0
0073431,13.5,13.5,FALSE,0
0073432,13.5,13.5,FALSE,0
0073433,13.5,13.5,FALSE,0
0073434,13.5,13.5,FALSE,0
0073435,13.5,13.5,FALSE,0
0073436,13.5,13.5,FALSE,0
0073437,13.5,13.5,FALSE,0
0073438,13.5,13.5,FALSE,0
0073439,13.5,13.5,FALSE,0
0073440,13.5,13.5,FALSE,0
0073441,13.5,13.5,FALSE,0
0073442,13.5,13.5,FALSE,0
0073443,13.5,13.5,FALSE,0
0073444,13.5,13.5,FALSE,0
0073445,13.5,13.5,FALSE,0
0073446,13.5,13.5,FALSE,0
0073447,13.5,13.5,FALSE,0
0073448,13.5,13.5,FALSE,0
0073449,13.5,13.5,FALSE,0
0073450,13.5,13.5,FALSE,0
0073451,13.5,13.5,FALSE,0
0073452,13.5,13.5,FALSE,0
0073453,13.5,13.5,FALSE,0
0073454,13.5,13.5,FALSE,0
0073455,13.5,13.5,FALSE,0
0073456,13.5,13.5,FALSE,0
0073457,13.5,13.5,FALSE,0
0073458,13.5,13.5,FALSE,0
0073459,13.5,13.5,FALSE,0
0073460,13.5,13.5,FALSE,0
0073461,13.5,13.5,FALSE,0
0073462,13.5,13.5,FALSE,0
0073463,13.5,13.5,FALSE,0
0073464,13.5,13.5,FALSE,0
0073465,13.5,13.5,FALSE,0
0073466,13.5,13.5,FALSE,0
0073467,13.5,13.5,FALSE,0
0073468,13.5,13.5,FALSE,0
0073469,13.5,13.5,FALSE,0
0073470,13.5,13.5,FALSE,0
0073471,13.5,13.5,FALSE,0
0073472,13.5,13.5,FALSE,0
0073473,13.5,13.5,FALSE,0
0073474,13.5,13.5,FALSE,0
0073475,13.5,13.5,FALSE,0
0073476,18.24,18.24,FALSE,0
0073477,13.5,13.5,FALSE,0
0073478,13.5,13.5,FALSE,0
0073479,13.5,13.5,FALSE,0
0073480,13.5,13.5,FALSE,0
0073481,13.5,13.5,FALSE,0
0073482,13.5,13.5,FALSE,0
0073483,18.24,18.24,FALSE,0
0073484,13.5,13.5,FALSE,0
0073485,13.5,13.5,FALSE,0
0073486,13.5,13.5,FALSE,0
0073487,13.5,13.5,FALSE,0
0073488,13.5,13.5,FALSE,0
0073489,13.5,13.5,FALSE,0
0073490,13.5,13.5,FALSE,0
0073491,13.5,13.5,FALSE,0
0073492,13.5,13.5,FALSE,0
0073493,13.5,13.5,FALSE,0
0073494,13.5,13.5,FALSE,0
0073495,13.5,13.5,FALSE,0
0073496,13.5,13.5,FALSE,0
0073497,13.5,13.5,FALSE,0
0073498,13.5,13.5,FALSE,0
0073499,13.5,13.5,FALSE,0
0073500,13.5,13.5,FALSE,0
0073501,13.5,13.5,FALSE,0
0073502,13.5,13.5,FALSE,0
0073503,13.5,13.5,FALSE,0
0073504,13.5,13.5,FALSE,0
0073505,13.5,13.5,FALSE,0
0073506,13.5,13.5,FALSE,0
0073507,13.5,13.5,FALSE,0
0073508,13.5,13.5,FALSE,0
0073509,13.5,13.5,FALSE,0
0073510,13.5,13.5,FALSE,0
0073511,13.5,13.5,FALSE,0
0073512,13.5,13.5,FALSE,0
0073513,13.5,13.5,FALSE,0
0073514,13.5,13.5,FALSE,0
0073515,13.5,13.5,FALSE,0
0073516,13.5,13.5,FALSE,0
0073517,13.5,13.5,FALSE,0
0073518,13.5,13.5,FALSE,0
0073519,13.5,13.5,FALSE,0
0073520,13.5,13.5,FALSE,0
0073521,13.5,13.5,FALSE,0
0073522,13.5,13.5,FALSE,0
0073523,13.5,13.5,FALSE,0
0073524,13.5,13.5,FALSE,0
0073525,13.5,13.5,FALSE,0
0073526,13.5,13.5,FALSE,0
0073527,13.5,13.5,FALSE,0
0073528,13.5,13.5,FALSE,0
0073529,13.5,13.5,FALSE,0
0073530,13.5,13.5,FALSE,0
0073531,13.5,13.5,FALSE,0
0073532,13.5,13.5,FALSE,0
0073533,13.5,13.5,FALSE,0
0073534,13.5,13.5,FALSE,0
0073535,13.5,13.5,FALSE,0
0073536,13.5,13.5,FALSE,0
0073537,13.5,13.5,FALSE,0
0073538,13.5,13.5,FALSE,0
0073539,13.5,13.5,FALSE,0
0073540,13.5,13.5,FALSE,0
0073541,13.5,13.5,FALSE,0
0073542,13.5,13.5,FALSE,0
0073543,13.5,13.5,FALSE,0
0073544,13.5,13.5,FALSE,0
0073545,13.5,13.5,FALSE,0
0073546,13.5,13.5,FALSE,0
0073547,13.5,13.5,FALSE,0
0073548,13.5,13.5,FALSE,0
0073550,13.5,13.5,FALSE,0
0073551,13.5,13.5,FALSE,0
0073552,13.5,13.5,FALSE,0
0073553,13.5,13.5,FALSE,0
0073554,13.5,13.5,FALSE,0
0073555,13.5,13.5,FALSE,0
0073556,18.24,18.24,FALSE,0
0073557,13.5,13.5,FALSE,0
0073558,13.5,13.5,FALSE,0
0073559,13.5,13.5,FALSE,0
0073560,13.5,13.5,FALSE,0
0073561,13.5,13.5,FALSE,0
0073562,13.5,13.5,FALSE,0
0073563,13.5,13.5,FALSE,0
0073564,13.5,13.5,FALSE,0
0073565,13.5,13.5,FALSE,0
0073566,13.5,13.5,FALSE,0
0073567,13.5,13.5,FALSE,0
0073568,13.5,13.5,FALSE,0
0073569,13.5,13.5,FALSE,0
0073570,13.5,13.5,FALSE,0
0073571,13.5,13.5,FALSE,0
0073572,13.5,13.5,FALSE,0
0073573,13.5,13.5,FALSE,0
0073574,13.5,13.5,FALSE,0
0073575,13.5,13.5,FALSE,0
0073576,13.5,13.5,FALSE,0
0073577,13.5,13.5,FALSE,0
0073578,13.5,13.5,FALSE,0
0073579,13.5,13.5,FALSE,0
0073580,13.5,13.5,FALSE,0
0073581,13.5,13.5,FALSE,0
0073582,13.5,13.5,FALSE,0
0073583,13.5,13.5,FALSE,0
0073584,13.5,13.5,FALSE,0
0073585,13.5,13.5,FALSE,0
0073586,13.5,13.5,FALSE,0
0073587,13.5,13.5,FALSE,0
0073588,13.5,13.5,FALSE,0
0073589,15.25,15.25,FALSE,0
0073590,13.5,13.5,FALSE,0
0073591,13.5,13.5,FALSE,0
0073592,13.5,13.5,FALSE,0
0073593,13.5,13.5,FALSE,0
0073594,17,17,FALSE,0
0073595,13.5,13.5,FALSE,0
0073596,13.5,13.5,FALSE,0
0073597,13.5,13.5,FALSE,0
0073598,13.5,13.5,FALSE,0
0073599,13.5,13.5,FALSE,0
0073600,13.5,13.5,FALSE,0
0073601,13.5,13.5,FALSE,0
0073602,13.5,13.5,FALSE,0
0073603,13.5,13.5,FALSE,0
0073604,13.5,13.5,FALSE,0
0073605,13.5,13.5,FALSE,0
0073606,13.5,13.5,FALSE,0
0073607,13.5,13.5,FALSE,0
0073608,13.5,13.5,FALSE,0
0073609,13.5,13.5,FALSE,0
0073610,13.5,13.5,FALSE,0
0073611,13.5,13.5,FALSE,0
0073612,13.5,13.5,FALSE,0
0073613,13.5,13.5,FALSE,0
0073614,13.5,13.5,FALSE,0
0073615,13.5,13.5,FALSE,0
0073616,13.5,13.5,FALSE,0
0073617,13.5,13.5,FALSE,0
0073618,13.5,13.5,FALSE,0
0073619,13.5,13.5,FALSE,0
0073620,13.5,13.5,FALSE,0
0073621,16,16,FALSE,0
0073622,13.5,13.5,FALSE,0
0073623,13.5,13.5,FALSE,0
0073624,13.5,13.5,FALSE,0
0073625,13.5,13.5,FALSE,0
0073626,13.5,13.5,FALSE,0
0073627,13.5,13.5,FALSE,0
0073628,13.5,13.5,FALSE,0
0073629,13.5,13.5,FALSE,0
0073630,13.5,13.5,FALSE,0
0073631,13.5,13.5,FALSE,0
0073632,13.5,13.5,FALSE,0
0073633,13.5,13.5,FALSE,0
0073634,13.5,13.5,FALSE,0
0073635,13.5,13.5,FALSE,0
0073636,13.5,13.5,FALSE,0
0073637,13.5,13.5,FALSE,0
0073638,13.5,13.5,FALSE,0
0073639,13.5,13.5,FALSE,0
0073640,13.5,13.5,FALSE,0
0073641,13.5,13.5,FALSE,0
0073642,13.5,13.5,FALSE,0
0073643,13.5,13.5,FALSE,0
0073644,13.5,13.5,FALSE,0
0073645,13.5,13.5,FALSE,0
0073646,13.5,13.5,FALSE,0
0073647,13.5,13.5,FALSE,0
0073648,13.5,13.5,FALSE,0
0073649,13.5,13.5,FALSE,0
0073650,13.5,13.5,FALSE,0
0073651,13.5,13.5,FALSE,0
0073652,13.5,13.5,FALSE,0
0073653,13.5,13.5,FALSE,0
0073654,13.5,13.5,FALSE,0
0073655,13.5,13.5,FALSE,0
0073656,13.5,13.5,FALSE,0
0073657,13.5,13.5,FALSE,0
0073658,13.5,13.5,FALSE,0
0073659,13.5,13.5,FALSE,0
0073660,13.5,13.5,FALSE,0
0073661,13.5,13.5,FALSE,0
0073662,13.5,13.5,FALSE,0
0073663,13.5,13.5,FALSE,0
0073664,13.5,13.5,FALSE,0
0073665,13.5,13.5,FALSE,0
0073666,13.5,13.5,FALSE,0
0073667,13.5,13.5,FALSE,0
0073668,13.5,13.5,FALSE,0
0073669,13.5,13.5,FALSE,0
0073670,13.5,13.5,FALSE,0
0073671,13.5,13.5,FALSE,0
0073672,13.5,13.5,FALSE,0
0073673,13.5,13.5,FALSE,0
0073674,13.5,13.5,FALSE,0
0073675,13.5,13.5,FALSE,0
0073676,13.5,13.5,FALSE,0
0073677,13.5,13.5,FALSE,0
0073678,13.5,13.5,FALSE,0
0073679,13.5,13.5,FALSE,0
0073680,13.5,13.5,FALSE,0
0073681,13.5,13.5,FALSE,0
0073682,13.5,13.5,FALSE,0
0073683,13.5,13.5,FALSE,0
0073684,13.5,13.5,FALSE,0
0073685,13.5,13.5,FALSE,0
0073686,13.5,13.5,FALSE,0
0073687,13.5,13.5,FALSE,0
0073688,13.5,13.5,FALSE,0
0073689,13.5,13.5,FALSE,0
0073690,13.5,13.5,FALSE,0
0073691,13.5,13.5,FALSE,0
0073692,13.5,13.5,FALSE,0
0073693,13.5,13.5,FALSE,0
0073694,13.5,13.5,FALSE,0
0073695,13.5,13.5,FALSE,0
0073696,13.5,13.5,FALSE,0
0073697,13.5,13.5,FALSE,0
0073698,15.25,15.25,FALSE,0
0073699,13.5,13.5,FALSE,0
0073700,13.5,13.5,FALSE,0
0073701,13.5,13.5,FALSE,0
0073702,13.5,13.5,FALSE,0
0073703,13.5,13.5,FALSE,0
0073704,13.5,13.5,FALSE,0
0073705,13.5,13.5,FALSE,0
0073706,13.5,13.5,FALSE,0
0073707,13.5,13.5,FALSE,0
0073708,13.5,13.5,FALSE,0
0073709,13.5,13.5,FALSE,0
0073710,18.24,18.24,FALSE,0
0073711,13.5,13.5,FALSE,0
0073712,13.5,13.5,FALSE,0
0073713,13.5,13.5,FALSE,0
0073714,13.5,13.5,FALSE,0
0073715,13.5,13.5,FALSE,0
0073716,13.5,13.5,FALSE,0
0073717,13.5,13.5,FALSE,0
0073718,13.5,13.5,FALSE,0
0073719,13.5,13.5,FALSE,0
0073720,13.5,13.5,FALSE,0
0073721,13.5,13.5,FALSE,0
0073722,13.5,13.5,FALSE,0
0073723,13.5,13.5,FALSE,0
0073724,13.5,13.5,FALSE,0
0073725,13.5,13.5,FALSE,0
0073726,13.5,13.5,FALSE,0
0073727,13.5,13.5,FALSE,0
0073728,13.5,13.5,FALSE,0
0073729,13.5,13.5,FALSE,0
0073730,13.5,13.5,FALSE,0
0073731,13.5,13.5,FALSE,0
0073732,13.5,13.5,FALSE,0
0073733,13.5,13.5,FALSE,0
0073734,13.5,13.5,FALSE,0
0073735,13.5,13.5,FALSE,0
0073736,13.5,13.5,FALSE,0
0073737,13.5,13.5,FALSE,0
0073738,13.5,13.5,FALSE,0
0073739,13.5,13.5,FALSE,0
0073740,13.5,13.5,FALSE,0
0073741,13.5,13.5,FALSE,0
0073742,13.5,13.5,FALSE,0
0073743,13.5,13.5,FALSE,0
0073744,13.5,13.5,FALSE,0
0073745,13.5,13.5,FALSE,0
0073746,13.5,13.5,FALSE,0
0073747,13.5,13.5,FALSE,0
0073748,13.5,13.5,FALSE,0
0073749,13.5,13.5,FALSE,0
0073750,13.5,13.5,FALSE,0
0073751,13.5,13.5,FALSE,0
0073752,13.5,13.5,FALSE,0
0073753,13.5,13.5,FALSE,0
0073754,13.5,13.5,FALSE,0
0073755,13.5,13.5,FALSE,0
0073756,13.5,13.5,FALSE,0
0073757,13.5,13.5,FALSE,0
0073758,13.5,13.5,FALSE,0
0073759,13.5,13.5,FALSE,0
0073760,13.5,13.5,FALSE,0
0073761,13.5,13.5,FALSE,0
0073762,13.5,13.5,FALSE,0
0073763,13.5,13.5,FALSE,0
0073764,13.5,13.5,FALSE,0
0073765,13.5,13.5,FALSE,0
0073766,13.5,13.5,FALSE,0
0073767,13.5,13.5,FALSE,0
0073768,13.5,13.5,FALSE,0
0073769,13.5,13.5,FALSE,0
0073770,13.5,13.5,FALSE,0
0073771,13.5,13.5,FALSE,0
0073772,13.5,13.5,FALSE,0
0073773,13.5,13.5,FALSE,0
0073774,13.5,13.5,FALSE,0
0073775,13.5,13.5,FALSE,0
0073776,13.5,13.5,FALSE,0
0073777,15.25,15.25,FALSE,0
0073778,13.5,13.5,FALSE,0
0073779,13.5,13.5,FALSE,0
0073780,13.5,13.5,FALSE,0
0073781,18,18,FALSE,0
0073782,13.5,13.5,FALSE,0
0073783,13.5,13.5,FALSE,0
0073784,13.5,13.5,FALSE,0
0073785,13.5,13.5,FALSE,0
0073786,13.5,13.5,FALSE,0
0073787,13.5,13.5,FALSE,0
0073788,13.5,13.5,FALSE,0
0073789,13.5,13.5,FALSE,0
0073790,13.5,13.5,FALSE,0
0073791,13.5,13.5,FALSE,0
0073792,13.5,13.5,FALSE,0
0073793,13.5,13.5,FALSE,0
0073794,13.5,13.5,FALSE,0
0073795,13.5,13.5,FALSE,0
0073796,13.5,13.5,FALSE,0
0073797,13.5,13.5,FALSE,0
0073798,13.5,13.5,FALSE,0
0073799,13.5,13.5,FALSE,0
0073800,13.5,13.5,FALSE,0
0073801,13.5,13.5,FALSE,0
0073802,13.5,13.5,FALSE,0
0073803,13.5,13.5,FALSE,0
0073804,13.5,13.5,FALSE,0
