CUSTID,SKU,CATEGORY,REF_COST,MAX_SELLPRICE,MAP,FINAL_PRICE
01536 ,0003128,L L ,0,0,0,0
01536 ,0003129,L L ,2.1325149999999997,0,0,21325.15
01536 ,0032500,L L ,1.11853,0,0,11185.3
01536 ,0032501,L L ,4.5421249999999995,0,0,45421.25
01536 ,0033606,L L ,0,0,0,0
01536 ,0051770,L L ,0,0,0,0
01536 ,0003131,SLVS,0,0,0,0
01536 ,0003132,SLVS,0,0,0,0
01536 ,0022556,FLRS,2.1081549999999996,0,0,21081.55
01536 ,0022557,FLRS,0,0,0,0
01536 ,0094672,BATT,870.1,0,0,8700999.91
01536 ,0094673,BATT,238,0,0,2379999.98
01536 ,0097744,BATT,572,0,0,5719999.94
01536 ,0104715,BATT,572,0,0,5719999.94
01536 ,0105032,BATT,533,0,0,5329999.95
01536 ,0032589,L L ,0,0,0,0
01536 ,0032593,PHOT,0,0,0,0
01536 ,0032612,PHOT,0,0,0,0
01536 ,0032592,PHOT,0,0,0,0
01536 ,0032621,PHOT,0,0,0,0
01536 ,0032613,PHOT,0,0,0,0
01536 ,0032622,PHOT,0,0,0,0
01536 ,0032594,PHOT,0,0,0,0
01536 ,0032595,PHOT,0,0,0,0
01536 ,0032624,PHOT,0,0,0,0
01536 ,0032591,L L ,0,0,0,0
01536 ,0032629,L L ,0,0,0,0
01536 ,0032628,L L ,0,0,0,0
01536 ,0032626,PHOT,0,0,0,0
01536 ,0032625,PHOT,0,0,0,0
01536 ,0032611,PHOT,0,0,0,0
01536 ,0032597,PHOT,0,0,0,0
01536 ,0032596,PHOT,0,0,0,0
01536 ,0032627,PHOT,0,0,0,0
01536 ,0032590,L L ,0,0,0,0
01536 ,0032623,PHOT,0,0,0,0
01536 ,0093939,MIN ,0.19285,0,0,1928.5
01536 ,0060965,MIN ,0.201985,0,0,2019.85
01536 ,0034139,L L ,0.14920499999999998,0,0,1492.05
01536 ,0049420,L L ,0.20299999999999999,0,0,2030
01536 ,0034140,L L ,0,0,0,0
01536 ,0086322,L L ,0.23345,0,0,2334.5
01536 ,0093929,MIN ,0.20299999999999999,0,0,2030
01536 ,0093932,MIN ,0.20299999999999999,0,0,2030
01536 ,0052949,MIN ,0.20299999999999999,0,0,2030
01536 ,0093931,MIN ,0.20299999999999999,0,0,2030
01536 ,0093930,MIN ,0.20299999999999999,0,0,2030
01536 ,0053409,STTV,17.589949999999998,0,0,175899.5
01536 ,0053408,STTV,5.431265,0,0,54312.65
01536 ,0047315,XMAS,0,0,0,0
01536 ,0047316,XMAS,5.236384999999999,0,0,52363.85
01536 ,0050162,STFX,17.489465,0,0,174894.65
01536 ,0053186,WIRE,25.190269999999998,0,0,251902.7
01536 ,0053179,L L ,0.201985,0,0,2019.85
01553 ,0002936,LIT ,0,0,0,0
01553 ,0002937,LIT ,0,0,0,0
01553 ,0002938,LIT ,0,0,0,0
01553 ,0002939,LIT ,0,0,0,0
01553 ,0031289,LIT ,0,0,0,0
01553 ,0031842,LIT ,0,0,0,0
01553 ,0032059,LIT ,0,0,0,0
01553 ,0060488,LIT ,0,0,0,0
01553 ,0060901,LIT ,0,0,0,0
01553 ,0066318,LIT ,0,0,0,0
01553 ,0002959,LIT ,0,0,0,0
01553 ,0002970,LIT ,0.10961999999999998,0,0,1096.2
01553 ,0003005,LIT ,0.6364049999999999,0,0,6364.05
01553 ,0003009,LIT ,3.24597,0,0,32459.7
01553 ,0003010,LIT ,0.226345,0,0,2263.45
01553 ,0003013,LIT ,2.8125649999999998,0,0,28125.65
01553 ,0002936,LIT ,0,0,0,0
01553 ,0002937,LIT ,0,0,0,0
01553 ,0032907,LIT ,0,0,0,0
01553 ,0032908,LIT ,0,0,0,0
01553 ,0031289,LIT ,0,0,0,0
01553 ,0031842,LIT ,0,0,0,0
01553 ,0032059,LIT ,0,0,0,0
01553 ,0060488,LIT ,0,0,0,0
01553 ,0060901,LIT ,0,0,0,0
01553 ,0066318,LIT ,0,0,0,0
01553 ,0002959,LIT ,0,0,0,0
01553 ,0002970,LIT ,0.10961999999999998,0,0,1096.2
01553 ,0003005,LIT ,0.6364049999999999,0,0,6364.05
01553 ,0003009,LIT ,3.24597,0,0,32459.7
01553 ,0003010,LIT ,0.226345,0,0,2263.45
01553 ,0003013,LIT ,2.8125649999999998,0,0,28125.65
01553 ,0066967,LIT ,0,0,0,0
01553 ,0003029,NONE,13.554309999999997,0,0,135543.1
01553 ,0003030,FLRS,1.56,0,0,15600
01553 ,0003031,FLRS,7.41,0,0,74100
01553 ,0003032,FLRS,1.015,0,0,10150
01553 ,0046979,L L ,0.49937999999999994,0,0,4993.8
01553 ,0003033,L L ,0,0,0,0
01553 ,0003034,L L ,0,0,0,0
01553 ,0052284,L L ,0.7104999999999999,0,0,7105
01553 ,0003035,L L ,0,0,0,0
01553 ,0003036,L L ,0,0,0,0
01553 ,0003037,L L ,3.184055,0,0,31840.55
01553 ,0003038,L L ,0.7104999999999999,0,0,7105
01553 ,0003039,L L ,0.658735,0,0,6587.35
01553 ,0003040,L L ,1.6097899999999998,0,0,16097.9
01553 ,0003041,L L ,2.56,0,0,25600
01553 ,0003042,L L ,1.35,0,0,13500
01553 ,0003043,L L ,0.4770499999999999,0,0,4770.5
01553 ,0003044,L L ,0,0,0,0
01553 ,0003045,L L ,0,0,0,0
01553 ,0003046,L L ,0,0,0,0
01553 ,0024653,L L ,0.5724599999999999,0,0,5724.6
01553 ,0003047,L L ,0,0,0,0
01553 ,0036509,L L ,3.89151,0,0,38915.1
01553 ,0029717,L L ,0,0,0,0
01553 ,0034615,L L ,1.8665849999999997,0,0,18665.85
01553 ,0003048,L L ,0.8119999999999999,0,0,8120
01553 ,0003049,L L ,2.8531649999999997,0,0,28531.65
01553 ,0003050,L L ,2.225895,0,0,22258.95
01553 ,0003051,L L ,0,0,0,0
01553 ,0028043,L L ,0,0,0,0
01553 ,0052128,L L ,0,0,0,0
01553 ,0067256,L L ,0.532875,0,0,5328.75
01553 ,0003052,L L ,0,0,0,0
01553 ,0003055,L L ,1.5123499999999999,0,0,15123.5
01553 ,0003058,L L ,0.9175599999999999,0,0,9175.6
01553 ,0003059,L L ,0,0,0,0
01553 ,0003060,L L ,0.47907999999999995,0,0,4790.8
01553 ,0003061,L L ,1.93,0,0,19300
01553 ,0035807,L L ,2.5780999999999996,0,0,25781
01553 ,0003063,L L ,0,0,0,0
01553 ,0003065,L L ,0.43644999999999995,0,0,4364.5
01553 ,0047126,L L ,5.138945,0,0,51389.45
01553 ,0003066,L L ,0.43,0,0,4300
01553 ,0003067,L L ,0,0,0,0
01553 ,0003068,L L ,0,0,0,0
01553 ,0003069,L L ,0,0,0,0
01553 ,0003070,L L ,0,0,0,0
01553 ,0003071,L L ,0,0,0,0
01553 ,0032360,L L ,1.4372399999999999,0,0,14372.4
01553 ,0003073,L L ,2.99425,0,0,29942.5
01553 ,0003074,L L ,0,0,0,0
01553 ,0032261,L L ,0,0,0,0
01553 ,0033362,L L ,1.8117749999999997,0,0,18117.75
01553 ,0034288,L L ,2.367995,0,0,23679.95
01553 ,0032266,L L ,1.715,0,0,17150
01553 ,0057978,L L ,7.703849999999999,0,0,77038.5
01553 ,0049154,MIN ,1.4108499999999997,0,0,14108.5
01553 ,0003079,L L ,4.53096,0,0,45309.6
01553 ,0003080,L L ,0,0,0,0
01553 ,0029593,L L ,0,0,0,0
01553 ,0003081,L L ,1.6767799999999997,0,0,16767.8
01553 ,0022550,L L ,8.928955,0,0,89289.55
01553 ,0003083,L L ,3.312,0,0,33120
01553 ,0003084,L L ,2.0807499999999997,0,0,20807.5
01553 ,0022551,L L ,18.93178,0,0,189317.8
01553 ,0003086,L L ,1.2789,0,0,12789
01553 ,0003087,L L ,1.88,0,0,18800
01553 ,0003088,L L ,0,0,0,0
01553 ,0003089,L L ,2.3669799999999994,0,0,23669.8
01553 ,0003090,L L ,3.1444699999999997,0,0,31444.7
01553 ,0003096,L L ,3.3494999999999995,0,0,33495
01553 ,0003092,L L ,2.08,0,0,20800
01553 ,0003093,L L ,4.188904999999999,0,0,41889.05
01553 ,0003094,L L ,1.35,0,0,13500
01553 ,0003095,L L ,3.25,0,0,32500
01553 ,0028853,L L ,2.5882499999999995,0,0,25882.5
01553 ,0054122,L L ,1.5986249999999997,0,0,15986.25
01553 ,0003097,L L ,0,1,0,0
01553 ,0022552,L L ,1.1885649999999999,0,0,11885.65
01553 ,0003098,L L ,3.1058999999999997,0,0,31059
01553 ,0003099,L L ,1.6514049999999998,0,0,16514.05
01553 ,0003100,L L ,1.7792949999999996,0,0,17792.95
01553 ,0003101,L L ,1.8960199999999998,0,0,18960.2
01553 ,0068012,L L ,2.22894,0,0,22289.4
01553 ,0003102,L L ,0.9946999999999999,0,0,9947
01553 ,0036259,L L ,1.7051999999999998,0,0,17052
01553 ,0031394,L L ,3.045,0,0,30450
01553 ,0035017,L L ,0,0,0,0
01553 ,0022553,L L ,1.2981849999999997,0,0,12981.85
01553 ,0003104,L L ,2.02391,0,0,20239.1
01553 ,0031976,L L ,1.4372399999999999,0,0,14372.4
01553 ,0003105,L L ,0.54325,0,0,5432.5
01553 ,0003106,L L ,0.54325,0,0,5432.5
01553 ,0003107,L L ,0.82,0,0,8200
01553 ,0003109,L L ,1.4372399999999999,0,0,14372.4
01553 ,0050630,L L ,0.63945,0,0,6394.5
01553 ,0027803,L L ,2.1325149999999997,0,0,21325.15
01553 ,0003110,L L ,0,0,0,0
01553 ,0003111,L L ,1.5133649999999998,0,0,15133.65
01553 ,0003112,L L ,0,0,0,0
01553 ,0003113,L L ,1.15,0,0,11500
01553 ,0003114,L L ,3.985905,0,0,39859.05
01553 ,0003115,L L ,3.8092949999999997,0,0,38092.95
01553 ,0003116,L L ,2.1944299999999997,0,0,21944.3
01553 ,0003117,L L ,0,0,0,0
01553 ,0003119,L L ,0,0,0,0
01553 ,0003120,L L ,0,0,0,0
01553 ,0003121,L L ,8.766555,0,0,87665.55
01553 ,0003122,L L ,4.24473,0,0,42447.3
01553 ,0003123,L L ,6.125525,0,0,61255.25
01553 ,0003124,L L ,4.4254,0,0,44254
01553 ,0003125,L L ,0,0,0,0
01553 ,0003127,L L ,2.9749649999999996,0,0,29749.65
01553 ,0003128,L L ,0,0,0,0
01553 ,0003129,L L ,2.1325149999999997,0,0,21325.15
01553 ,0032500,L L ,1.11853,0,0,11185.3
01553 ,0032501,L L ,4.5421249999999995,0,0,45421.25
01553 ,0033606,L L ,0,0,0,0
01553 ,0051770,L L ,0,0,0,0
01553 ,0003131,SLVS,0,0,0,0
01553 ,0003132,SLVS,0,0,0,0
01553 ,0022556,FLRS,2.1081549999999996,0,0,21081.55
01553 ,0022557,FLRS,0,0,0,0
01553 ,0094672,BATT,870.1,0,0,8700999.91
01553 ,0094673,BATT,238,0,0,2379999.98
01553 ,0097744,BATT,572,0,0,5719999.94
01553 ,0104715,BATT,572,0,0,5719999.94
01553 ,0105032,BATT,533,0,0,5329999.95
01553 ,0032589,L L ,0,0,0,0
01553 ,0032593,PHOT,0,0,0,0
01553 ,0032612,PHOT,0,0,0,0
01553 ,0032592,PHOT,0,0,0,0
01553 ,0032621,PHOT,0,0,0,0
01553 ,0032613,PHOT,0,0,0,0
01553 ,0032622,PHOT,0,0,0,0
01553 ,0032594,PHOT,0,0,0,0
01553 ,0032595,PHOT,0,0,0,0
01553 ,0032624,PHOT,0,0,0,0
01553 ,0032591,L L ,0,0,0,0
01553 ,0032629,L L ,0,0,0,0
01553 ,0032628,L L ,0,0,0,0
01553 ,0032626,PHOT,0,0,0,0
01553 ,0032625,PHOT,0,0,0,0
01553 ,0032611,PHOT,0,0,0,0
01553 ,0032597,PHOT,0,0,0,0
01553 ,0032596,PHOT,0,0,0,0
01553 ,0032627,PHOT,0,0,0,0
01553 ,0032590,L L ,0,0,0,0
01553 ,0032623,PHOT,0,0,0,0
01553 ,0093939,MIN ,0.19285,0,0,1928.5
01553 ,0060965,MIN ,0.201985,0,0,2019.85
01553 ,0034139,L L ,0.14920499999999998,0,0,1492.05
01553 ,0049420,L L ,0.20299999999999999,0,0,2030
01553 ,0034140,L L ,0,0,0,0
01553 ,0086322,L L ,0.23345,0,0,2334.5
01553 ,0093929,MIN ,0.20299999999999999,0,0,2030
01553 ,0093932,MIN ,0.20299999999999999,0,0,2030
01553 ,0052949,MIN ,0.20299999999999999,0,0,2030
01553 ,0093931,MIN ,0.20299999999999999,0,0,2030
01553 ,0093930,MIN ,0.20299999999999999,0,0,2030
01553 ,0053409,STTV,17.589949999999998,0,0,175899.5
01553 ,0053408,STTV,5.431265,0,0,54312.65
01553 ,0047315,XMAS,0,0,0,0
01553 ,0047316,XMAS,5.236384999999999,0,0,52363.85
01553 ,0050162,STFX,17.489465,0,0,174894.65
01553 ,0053186,WIRE,25.190269999999998,0,0,251902.7
01553 ,0053179,L L ,0.201985,0,0,2019.85
01554 ,0002936,LIT ,0,0,0,0
01554 ,0002937,LIT ,0,0,0,0
01554 ,0002938,LIT ,0,0,0,0
01554 ,0002939,LIT ,0,0,0,0
01554 ,0031289,LIT ,0,0,0,0
01554 ,0031842,LIT ,0,0,0,0
01554 ,0032059,LIT ,0,0,0,0
01554 ,0060488,LIT ,0,0,0,0
01554 ,0060901,LIT ,0,0,0,0
01554 ,0066318,LIT ,0,0,0,0
01554 ,0002959,LIT ,0,0,0,0
01554 ,0002970,LIT ,0.10961999999999998,0,0,1096.2
01554 ,0003005,LIT ,0.6364049999999999,0,0,6364.05
01554 ,0003009,LIT ,3.24597,0,0,32459.7
01554 ,0003010,LIT ,0.226345,0,0,2263.45
01554 ,0003013,LIT ,2.8125649999999998,0,0,28125.65
01554 ,0002936,LIT ,0,0,0,0
01554 ,0002937,LIT ,0,0,0,0
01554 ,0032907,LIT ,0,0,0,0
01554 ,0032908,LIT ,0,0,0,0
01554 ,0031289,LIT ,0,0,0,0
01554 ,0031842,LIT ,0,0,0,0
01554 ,0032059,LIT ,0,0,0,0
01554 ,0060488,LIT ,0,0,0,0
01554 ,0060901,LIT ,0,0,0,0
01554 ,0066318,LIT ,0,0,0,0
01554 ,0002959,LIT ,0,0,0,0
01554 ,0002970,LIT ,0.10961999999999998,0,0,1096.2
01554 ,0003005,LIT ,0.6364049999999999,0,0,6364.05
01554 ,0003009,LIT ,3.24597,0,0,32459.7
01554 ,0003010,LIT ,0.226345,0,0,2263.45
01554 ,0003013,LIT ,2.8125649999999998,0,0,28125.65
01554 ,0066967,LIT ,0,0,0,0
01554 ,0003029,NONE,13.554309999999997,0,0,135543.1
01554 ,0003030,FLRS,1.56,0,0,15600
01554 ,0003031,FLRS,7.41,0,0,74100
01554 ,0003032,FLRS,1.015,0,0,10150
01554 ,0046979,L L ,0.49937999999999994,0,0,4993.8
01554 ,0003033,L L ,0,0,0,0
01554 ,0003034,L L ,0,0,0,0
01554 ,0052284,L L ,0.7104999999999999,0,0,7105
01554 ,0003035,L L ,0,0,0,0
01554 ,0003036,L L ,0,0,0,0
01554 ,0003037,L L ,3.184055,0,0,31840.55
01554 ,0003038,L L ,0.7104999999999999,0,0,7105
01554 ,0003039,L L ,0.658735,0,0,6587.35
01554 ,0003040,L L ,1.6097899999999998,0,0,16097.9
01554 ,0003041,L L ,2.56,0,0,25600
01554 ,0003042,L L ,1.35,0,0,13500
01554 ,0003043,L L ,0.4770499999999999,0,0,4770.5
01554 ,0003044,L L ,0,0,0,0
01554 ,0003045,L L ,0,0,0,0
01554 ,0003046,L L ,0,0,0,0
01554 ,0024653,L L ,0.5724599999999999,0,0,5724.6
01554 ,0003047,L L ,0,0,0,0
01554 ,0036509,L L ,3.89151,0,0,38915.1
01554 ,0029717,L L ,0,0,0,0
01554 ,0034615,L L ,1.8665849999999997,0,0,18665.85
01554 ,0003048,L L ,0.8119999999999999,0,0,8120
01554 ,0003049,L L ,2.8531649999999997,0,0,28531.65
01554 ,0003050,L L ,2.225895,0,0,22258.95
01554 ,0003051,L L ,0,0,0,0
01554 ,0028043,L L ,0,0,0,0
01554 ,0052128,L L ,0,0,0,0
01554 ,0067256,L L ,0.532875,0,0,5328.75
01554 ,0003052,L L ,0,0,0,0
01554 ,0003055,L L ,1.5123499999999999,0,0,15123.5
01554 ,0003058,L L ,0.9175599999999999,0,0,9175.6
01554 ,0003059,L L ,0,0,0,0
01554 ,0003060,L L ,0.47907999999999995,0,0,4790.8
01554 ,0003061,L L ,1.93,0,0,19300
01554 ,0035807,L L ,2.5780999999999996,0,0,25781
01554 ,0003063,L L ,0,0,0,0
01554 ,0003065,L L ,0.43644999999999995,0,0,4364.5
01554 ,0047126,L L ,5.138945,0,0,51389.45
01554 ,0003066,L L ,0.43,0,0,4300
01554 ,0003067,L L ,0,0,0,0
01554 ,0003068,L L ,0,0,0,0
01554 ,0003069,L L ,0,0,0,0
01554 ,0003070,L L ,0,0,0,0
01554 ,0003071,L L ,0,0,0,0
01554 ,0032360,L L ,1.4372399999999999,0,0,14372.4
01554 ,0003073,L L ,2.99425,0,0,29942.5
01554 ,0003074,L L ,0,0,0,0
01554 ,0032261,L L ,0,0,0,0
01554 ,0033362,L L ,1.8117749999999997,0,0,18117.75
01554 ,0034288,L L ,2.367995,0,0,23679.95
01554 ,0032266,L L ,1.715,0,0,17150
01554 ,0057978,L L ,7.703849999999999,0,0,77038.5
01554 ,0049154,MIN ,1.4108499999999997,0,0,14108.5
01554 ,0003079,L L ,4.53096,0,0,45309.6
01554 ,0003080,L L ,0,0,0,0
01554 ,0029593,L L ,0,0,0,0
01554 ,0003081,L L ,1.6767799999999997,0,0,16767.8
01554 ,0022550,L L ,8.928955,0,0,89289.55
01554 ,0003083,L L ,3.312,0,0,33120
01554 ,0003084,L L ,2.0807499999999997,0,0,20807.5
01554 ,0022551,L L ,18.93178,0,0,189317.8
01554 ,0003086,L L ,1.2789,0,0,12789
01554 ,0003087,L L ,1.88,0,0,18800
01554 ,0003088,L L ,0,0,0,0
01554 ,0003089,L L ,2.3669799999999994,0,0,23669.8
01554 ,0003090,L L ,3.1444699999999997,0,0,31444.7
01554 ,0003096,L L ,3.3494999999999995,0,0,33495
01554 ,0003092,L L ,2.08,0,0,20800
01554 ,0003093,L L ,4.188904999999999,0,0,41889.05
01554 ,0003094,L L ,1.35,0,0,13500
01554 ,0003095,L L ,3.25,0,0,32500
01554 ,0028853,L L ,2.5882499999999995,0,0,25882.5
01554 ,0054122,L L ,1.5986249999999997,0,0,15986.25
01554 ,0003097,L L ,0,1,0,0
01554 ,0022552,L L ,1.1885649999999999,0,0,11885.65
01554 ,0003098,L L ,3.1058999999999997,0,0,31059
01554 ,0003099,L L ,1.6514049999999998,0,0,16514.05
01554 ,0003100,L L ,1.7792949999999996,0,0,17792.95
01554 ,0003101,L L ,1.8960199999999998,0,0,18960.2
01554 ,0068012,L L ,2.22894,0,0,22289.4
01554 ,0003102,L L ,0.9946999999999999,0,0,9947
01554 ,0036259,L L ,1.7051999999999998,0,0,17052
01554 ,0031394,L L ,3.045,0,0,30450
01554 ,0035017,L L ,0,0,0,0
01554 ,0022553,L L ,1.2981849999999997,0,0,12981.85
01554 ,0003104,L L ,2.02391,0,0,20239.1
01554 ,0031976,L L ,1.4372399999999999,0,0,14372.4
01554 ,0003105,L L ,0.54325,0,0,5432.5
01554 ,0003106,L L ,0.54325,0,0,5432.5
01554 ,0003107,L L ,0.82,0,0,8200
01554 ,0003109,L L ,1.4372399999999999,0,0,14372.4
01554 ,0050630,L L ,0.63945,0,0,6394.5
01554 ,0027803,L L ,2.1325149999999997,0,0,21325.15
01554 ,0003110,L L ,0,0,0,0
01554 ,0003111,L L ,1.5133649999999998,0,0,15133.65
01554 ,0003112,L L ,0,0,0,0
01554 ,0003113,L L ,1.15,0,0,11500
01554 ,0003114,L L ,3.985905,0,0,39859.05
01554 ,0003115,L L ,3.8092949999999997,0,0,38092.95
01554 ,0003116,L L ,2.1944299999999997,0,0,21944.3
01554 ,0003117,L L ,0,0,0,0
01554 ,0003119,L L ,0,0,0,0
01554 ,0003120,L L ,0,0,0,0
01554 ,0003121,L L ,8.766555,0,0,87665.55
01554 ,0003122,L L ,4.24473,0,0,42447.3
01554 ,0003123,L L ,6.125525,0,0,61255.25
01554 ,0003124,L L ,4.4254,0,0,44254
01554 ,0003125,L L ,0,0,0,0
01554 ,0003127,L L ,2.9749649999999996,0,0,29749.65
01554 ,0003128,L L ,0,0,0,0
01554 ,0003129,L L ,2.1325149999999997,0,0,21325.15
01554 ,0032500,L L ,1.11853,0,0,11185.3
01554 ,0032501,L L ,4.5421249999999995,0,0,45421.25
01554 ,0033606,L L ,0,0,0,0
01554 ,0051770,L L ,0,0,0,0
01554 ,0003131,SLVS,0,0,0,0
01554 ,0003132,SLVS,0,0,0,0
01554 ,0022556,FLRS,2.1081549999999996,0,0,21081.55
01554 ,0022557,FLRS,0,0,0,0
01554 ,0094672,BATT,870.1,0,0,8700999.91
01554 ,0094673,BATT,238,0,0,2379999.98
01554 ,0097744,BATT,572,0,0,5719999.94
01554 ,0104715,BATT,572,0,0,5719999.94
01554 ,0105032,BATT,533,0,0,5329999.95
01554 ,0032589,L L ,0,0,0,0
01554 ,0032593,PHOT,0,0,0,0
01554 ,0032612,PHOT,0,0,0,0
01554 ,0032592,PHOT,0,0,0,0
01554 ,0032621,PHOT,0,0,0,0
01554 ,0032613,PHOT,0,0,0,0
01554 ,0032622,PHOT,0,0,0,0
01554 ,0032594,PHOT,0,0,0,0
01554 ,0032595,PHOT,0,0,0,0
01554 ,0032624,PHOT,0,0,0,0
01554 ,0032591,L L ,0,0,0,0
01554 ,0032629,L L ,0,0,0,0
01554 ,0032628,L L ,0,0,0,0
01554 ,0032626,PHOT,0,0,0,0
01554 ,0032625,PHOT,0,0,0,0
01554 ,0032611,PHOT,0,0,0,0
01554 ,0032597,PHOT,0,0,0,0
01554 ,0032596,PHOT,0,0,0,0
01554 ,0032627,PHOT,0,0,0,0
01554 ,0032590,L L ,0,0,0,0
01554 ,0032623,PHOT,0,0,0,0
01554 ,0093939,MIN ,0.19285,0,0,1928.5
01554 ,0060965,MIN ,0.201985,0,0,2019.85
01554 ,0034139,L L ,0.14920499999999998,0,0,1492.05
01554 ,0049420,L L ,0.20299999999999999,0,0,2030
01554 ,0034140,L L ,0,0,0,0
01554 ,0086322,L L ,0.23345,0,0,2334.5
01554 ,0093929,MIN ,0.20299999999999999,0,0,2030
01554 ,0093932,MIN ,0.20299999999999999,0,0,2030
01554 ,0052949,MIN ,0.20299999999999999,0,0,2030
01554 ,0093931,MIN ,0.20299999999999999,0,0,2030
01554 ,0093930,MIN ,0.20299999999999999,0,0,2030
01554 ,0053409,STTV,17.589949999999998,0,0,175899.5
01554 ,0053408,STTV,5.431265,0,0,54312.65
01554 ,0047315,XMAS,0,0,0,0
01554 ,0047316,XMAS,5.236384999999999,0,0,52363.85
01554 ,0050162,STFX,17.489465,0,0,174894.65
01554 ,0053186,WIRE,25.190269999999998,0,0,251902.7
01554 ,0053179,L L ,0.201985,0,0,2019.85
01556 ,0002936,LIT ,0,0,0,0
01556 ,0002937,LIT ,0,0,0,0
01556 ,0002938,LIT ,0,0,0,0
01556 ,0002939,LIT ,0,0,0,0
01556 ,0031289,LIT ,0,0,0,0
01556 ,0031842,LIT ,0,0,0,0
01556 ,0032059,LIT ,0,0,0,0
01556 ,0060488,LIT ,0,0,0,0
01556 ,0060901,LIT ,0,0,0,0
01556 ,0066318,LIT ,0,0,0,0
01556 ,0002959,LIT ,0,0,0,0
01556 ,0002970,LIT ,0.10961999999999998,0,0,1096.2
01556 ,0003005,LIT ,0.6364049999999999,0,0,6364.05
01556 ,0003009,LIT ,3.24597,0,0,32459.7
01556 ,0003010,LIT ,0.226345,0,0,2263.45
01556 ,0003013,LIT ,2.8125649999999998,0,0,28125.65
01556 ,0002936,LIT ,0,0,0,0
01556 ,0002937,LIT ,0,0,0,0
01556 ,0032907,LIT ,0,0,0,0
01556 ,0032908,LIT ,0,0,0,0
01556 ,0031289,LIT ,0,0,0,0
01556 ,0031842,LIT ,0,0,0,0
01556 ,0032059,LIT ,0,0,0,0
01556 ,0060488,LIT ,0,0,0,0
01556 ,0060901,LIT ,0,0,0,0
01556 ,0066318,LIT ,0,0,0,0
01556 ,0002959,LIT ,0,0,0,0
01556 ,0002970,LIT ,0.10961999999999998,0,0,1096.2
01556 ,0003005,LIT ,0.6364049999999999,0,0,6364.05
01556 ,0003009,LIT ,3.24597,0,0,32459.7
01556 ,0003010,LIT ,0.226345,0,0,2263.45
01556 ,0003013,LIT ,2.8125649999999998,0,0,28125.65
01556 ,0066967,LIT ,0,0,0,0
01556 ,0003029,NONE,13.554309999999997,0,0,135543.1
01556 ,0003030,FLRS,1.56,0,0,15600
01556 ,0003031,FLRS,7.41,0,0,74100
01556 ,0003032,FLRS,1.015,0,0,10150
01556 ,0046979,L L ,0.49937999999999994,0,0,4993.8
01556 ,0003033,L L ,0,0,0,0
01556 ,0003034,L L ,0,0,0,0
01556 ,0052284,L L ,0.7104999999999999,0,0,7105
01556 ,0003035,L L ,0,0,0,0
01556 ,0003036,L L ,0,0,0,0
01556 ,0003037,L L ,3.184055,0,0,31840.55
01556 ,0003038,L L ,0.7104999999999999,0,0,7105
01556 ,0003039,L L ,0.658735,0,0,6587.35
01556 ,0003040,L L ,1.6097899999999998,0,0,16097.9
01556 ,0003041,L L ,2.56,0,0,25600
01556 ,0003042,L L ,1.35,0,0,13500
01556 ,0003043,L L ,0.4770499999999999,0,0,4770.5
01556 ,0003044,L L ,0,0,0,0
01556 ,0003045,L L ,0,0,0,0
01556 ,0003046,L L ,0,0,0,0
01556 ,0024653,L L ,0.5724599999999999,0,0,5724.6
01556 ,0003047,L L ,0,0,0,0
01556 ,0036509,L L ,3.89151,0,0,38915.1
01556 ,0029717,L L ,0,0,0,0
01556 ,0034615,L L ,1.8665849999999997,0,0,18665.85
01556 ,0003048,L L ,0.8119999999999999,0,0,8120
01556 ,0003049,L L ,2.8531649999999997,0,0,28531.65
01556 ,0003050,L L ,2.225895,0,0,22258.95
01556 ,0003051,L L ,0,0,0,0
01556 ,0028043,L L ,0,0,0,0
01556 ,0052128,L L ,0,0,0,0
01556 ,0067256,L L ,0.532875,0,0,5328.75
01556 ,0003052,L L ,0,0,0,0
01556 ,0003055,L L ,1.5123499999999999,0,0,15123.5
01556 ,0003058,L L ,0.9175599999999999,0,0,9175.6
01556 ,0003059,L L ,0,0,0,0
01556 ,0003060,L L ,0.47907999999999995,0,0,4790.8
01556 ,0003061,L L ,1.93,0,0,19300
01556 ,0035807,L L ,2.5780999999999996,0,0,25781
01556 ,0003063,L L ,0,0,0,0
01556 ,0003065,L L ,0.43644999999999995,0,0,4364.5
01556 ,0047126,L L ,5.138945,0,0,51389.45
01556 ,0003066,L L ,0.43,0,0,4300
01556 ,0003067,L L ,0,0,0,0
01556 ,0003068,L L ,0,0,0,0
01556 ,0003069,L L ,0,0,0,0
01556 ,0003070,L L ,0,0,0,0
01556 ,0003071,L L ,0,0,0,0
01556 ,0032360,L L ,1.4372399999999999,0,0,14372.4
01556 ,0003073,L L ,2.99425,0,0,29942.5
01556 ,0003074,L L ,0,0,0,0
01556 ,0032261,L L ,0,0,0,0
01556 ,0033362,L L ,1.8117749999999997,0,0,18117.75
01556 ,0034288,L L ,2.367995,0,0,23679.95
01556 ,0032266,L L ,1.715,0,0,17150
01556 ,0057978,L L ,7.703849999999999,0,0,77038.5
01556 ,0049154,MIN ,1.4108499999999997,0,0,14108.5
01556 ,0003079,L L ,4.53096,0,0,45309.6
01556 ,0003080,L L ,0,0,0,0
01556 ,0029593,L L ,0,0,0,0
01556 ,0003081,L L ,1.6767799999999997,0,0,16767.8
01556 ,0022550,L L ,8.928955,0,0,89289.55
